track_difference,ripple_difference_ALL,ripple_difference_PRE,ripple_difference_POST,animal_ids,session_ids
-0.117317345938828,0.0200736057013273,0.0213269256055355,0.0188202857971191,1,2
-0.22396627598543,0,0,0,1,2
-0.211012759127779,0.0133762303739786,0.00205932860262692,0.0246931314468384,1,2
0.424126525997827,-0.00256016431376338,0.00212273607030511,-0.00724306469783187,1,2
-0.444827438075349,-0.00152128515765071,-0.000787010591011494,-0.00225555943325162,1,2
-0.25663559770297,0.00658078491687775,0.00825158972293139,0.00490998197346926,1,2
-1.06026520148992,-0.021737415343523,-0.0301905162632465,-0.0132843209430575,1,2
-0.618568551352472,-0.0314847454428673,-0.0314847454428673,-0.0314847454428673,1,2
-0.37052532014108,0.0197735670953989,0.021921968087554,0.0176251661032438,1,2
-0.164282896624919,0.00445297732949257,0,0.00890595465898514,1,2
-0.211521054731758,-0.0014429313596338,-0.00700292270630598,0.00411705952137709,1,2
-0.0972608282708332,0,0,0,1,2
-0.690189236580889,-0.00182745489291847,-0.00365490978583694,0,1,2
-1.08083174779202,0.00176022108644247,0.00495473342016339,-0.00143429113086313,1,2
-0.0792563077632608,-0.00229097530245781,0.00458195805549622,-0.00916390959173441,1,2
-0.0454782604006109,-0.0161542557179928,-0.0191378574818373,-0.0131706548854709,1,2
-0.469071581693278,-0.0465341247618198,-0.0329517535865307,-0.0601164922118187,1,2
0.971347070531674,0.0182001497596502,0.00995513517409563,0.026445159688592,1,2
-0.491021052288892,-0.015203109011054,-0.0092004481703043,-0.0212057679891586,1,2
-0.498007208421907,0.0111705921590328,0.0179404076188803,0.0044007757678628,1,2
-0.208353827603275,0.00494523253291845,0.0125649748370051,-0.00267451023682952,1,2
-1.44951050375996,0.0458173677325249,0.0540411174297333,0.0375936143100262,1,2
-0.27345762973078,-0.000426864484325051,-0.00931321457028389,0.00845948606729507,1,2
-0.69558207637305,0.0113177169114351,0.00644196663051844,0.0161934662610292,1,2
-0.563287066492911,0.0214300025254488,0.011497120372951,0.031362883746624,1,2
-0.7642533739213,0.00703843543305993,0.00192014838103205,0.0121567221358418,1,2
